iterations;evals;births;elapsed;all_size;firsts_size;lasts_size;geno_uni;sol_uni;fit_uni;best_fitness;seed;problem;solver_sigma;objective;best→fitness;genotype_size
95;1140;1140;107.5465;12;1;12;1.0;1.0;1.0;0.16544502330116084;3;ea.p.v.jump-HoD;cmaEs;maximize;0.16544502330116084;16
100;1200;1200;112.8505;12;1;12;1.0;1.0;1.0;0.14801389163080403;3;ea.p.v.jump-HoD;cmaEs;maximize;0.14801389163080403;16
105;1260;1260;117.8963;12;1;12;1.0;1.0;1.0;0.15048304388242717;3;ea.p.v.jump-HoD;cmaEs;maximize;0.15048304388242717;16
110;1320;1320;122.7937;12;1;12;1.0;1.0;1.0;0.1535774832089638;3;ea.p.v.jump-HoD;cmaEs;maximize;0.1535774832089638;16
115;1380;1380;127.7915;12;1;12;1.0;1.0;1.0;0.12678265894953666;3;ea.p.v.jump-HoD;cmaEs;maximize;0.12678265894953666;16
120;1440;1440;133.1465;12;1;12;1.0;1.0;1.0;0.1386070968930364;3;ea.p.v.jump-HoD;cmaEs;maximize;0.1386070968930364;16
125;1500;1500;138.4495;12;1;12;1.0;1.0;1.0;0.14529841577590585;3;ea.p.v.jump-HoD;cmaEs;maximize;0.14529841577590585;16
0;15;15;1.5197;15;1;15;1.0;1.0;1.0;0.3249386077546321;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.3249386077546321;16
5;90;90;8.2572;15;1;15;1.0;1.0;1.0;0.27569080561037373;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.27569080561037373;16
10;165;165;15.2419;15;1;15;1.0;1.0;1.0;0.24137308200040986;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.24137308200040986;16
15;240;240;22.1462;15;1;15;1.0;1.0;1.0;0.2397047126398797;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.2397047126398797;16
20;315;315;29.1106;15;1;15;1.0;1.0;1.0;0.2388615016427671;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.2388615016427671;16
25;390;390;35.8895;15;1;15;1.0;1.0;1.0;0.21094769938760405;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.21094769938760405;16
30;465;465;42.8445;15;1;15;1.0;1.0;1.0;0.21094769938760405;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.21094769938760405;16
35;540;540;49.8631;15;1;15;1.0;1.0;1.0;0.21094769938760405;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.21094769938760405;16
40;615;615;57.3839;15;1;15;1.0;1.0;1.0;0.19158878412619962;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.19158878412619962;16
45;690;690;64.5597;15;1;15;1.0;1.0;1.0;0.19158878412619962;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.19158878412619962;16
50;765;765;71.2204;15;1;15;1.0;1.0;1.0;0.19158878412619962;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.19158878412619962;16
55;840;840;77.7177;15;1;15;1.0;1.0;1.0;0.18947161405927115;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.18947161405927115;16
60;915;915;83.7908;15;1;15;1.0;1.0;1.0;0.18572964638652611;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.18572964638652611;16
65;990;990;90.16;15;1;15;1.0;1.0;1.0;0.17891891741946653;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17891891741946653;16
70;1065;1065;96.8884;15;1;15;1.0;1.0;1.0;0.17547945475915205;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17547945475915205;16
75;1140;1140;103.4667;15;1;15;1.0;1.0;1.0;0.17547945475915205;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17547945475915205;16
80;1215;1215;109.9466;15;1;15;1.0;1.0;1.0;0.17312067835183198;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17312067835183198;16
85;1290;1290;116.5812;15;1;15;1.0;1.0;1.0;0.17312067835183198;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17312067835183198;16
90;1365;1365;123.5351;15;1;15;1.0;1.0;1.0;0.16893463959171529;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.16893463959171529;16
95;1440;1440;130.0136;15;1;15;1.0;1.0;1.0;0.16515355946267007;1;ea.p.v.jump-HoD;differentialEvolution;maximize;0.16515355946267007;16
0;15;15;1.262;15;1;15;1.0;1.0;1.0;0.434199697642244;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.434199697642244;16
5;90;90;8.1727;15;1;15;1.0;1.0;1.0;0.28415427148330363;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.28415427148330363;16
10;165;165;15.0691;15;1;15;1.0;1.0;1.0;0.26247223798195307;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.26247223798195307;16
15;240;240;22.009;15;1;15;1.0;1.0;1.0;0.20760285098204223;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.20760285098204223;16
20;315;315;28.742;15;1;15;1.0;1.0;1.0;0.20760285098204223;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.20760285098204223;16
25;390;390;35.3593;15;1;15;1.0;1.0;1.0;0.20760285098204223;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.20760285098204223;16
30;465;465;42.4907;15;1;15;1.0;1.0;1.0;0.18030325483069354;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.18030325483069354;16
35;540;540;50.0191;15;1;15;1.0;1.0;1.0;0.18030325483069354;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.18030325483069354;16
40;615;615;57.4533;15;1;15;1.0;1.0;1.0;0.18030325483069354;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.18030325483069354;16
45;690;690;64.352;15;1;15;1.0;1.0;1.0;0.1792364843749812;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1792364843749812;16
50;765;765;70.9573;15;1;15;1.0;1.0;1.0;0.17814722682873674;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17814722682873674;16
55;840;840;77.1258;15;1;15;1.0;1.0;1.0;0.1593014436566298;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1593014436566298;16
60;915;915;83.3581;15;1;15;1.0;1.0;1.0;0.1593014436566298;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1593014436566298;16
65;990;990;90.0761;15;1;15;1.0;1.0;1.0;0.1593014436566298;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1593014436566298;16
70;1065;1065;96.632;15;1;15;1.0;1.0;1.0;0.15178904764629375;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15178904764629375;16
75;1140;1140;103.0993;15;1;15;1.0;1.0;1.0;0.1502196491320984;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1502196491320984;16
80;1215;1215;109.7771;15;1;15;1.0;1.0;1.0;0.1502196491320984;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1502196491320984;16
85;1290;1290;116.7745;15;1;15;1.0;1.0;1.0;0.1502196491320984;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1502196491320984;16
90;1365;1365;123.2921;15;1;15;1.0;1.0;1.0;0.1502196491320984;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1502196491320984;16
95;1440;1440;129.7842;15;1;15;1.0;1.0;1.0;0.1502196491320984;2;ea.p.v.jump-HoD;differentialEvolution;maximize;0.1502196491320984;16
0;15;15;1.1844;15;1;15;1.0;1.0;1.0;0.4296989128927353;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.4296989128927353;16
5;90;90;7.292;15;1;15;1.0;1.0;1.0;0.2611443438781764;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.2611443438781764;16
10;165;165;13.7922;15;1;15;1.0;1.0;1.0;0.21475381305816166;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.21475381305816166;16
15;240;240;20.4742;15;1;15;1.0;1.0;1.0;0.2007610551826795;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.2007610551826795;16
20;315;315;27.0172;15;1;15;1.0;1.0;1.0;0.18505199705241382;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.18505199705241382;16
25;390;390;33.5119;15;1;15;1.0;1.0;1.0;0.17134264271304334;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17134264271304334;16
30;465;465;40.1652;15;1;15;1.0;1.0;1.0;0.17134264271304334;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17134264271304334;16
35;540;540;46.9324;15;1;15;1.0;1.0;1.0;0.17134264271304334;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17134264271304334;16
40;615;615;53.4319;15;1;15;1.0;1.0;1.0;0.17134264271304334;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.17134264271304334;16
45;690;690;60.1173;15;1;15;1.0;1.0;1.0;0.16659760216068764;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.16659760216068764;16
50;765;765;66.9236;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
55;840;840;73.9107;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
60;915;915;80.7408;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
65;990;990;87.7519;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
70;1065;1065;95.0795;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
75;1140;1140;102.2491;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
80;1215;1215;109.2722;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
85;1290;1290;115.9802;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
90;1365;1365;122.4777;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
95;1440;1440;129.1371;15;1;15;1.0;1.0;1.0;0.15239763900513403;3;ea.p.v.jump-HoD;differentialEvolution;maximize;0.15239763900513403;16
0;100;100;8.644;100;1;100;1.0;1.0;1.0;0.2514800986658552;1;ea.p.v.jump-HoD;pso;maximize;0.2514800986658552;16
5;600;600;53.7295;100;1;100;1.0;1.0;1.0;0.19401833564950488;1;ea.p.v.jump-HoD;pso;maximize;0.19401833564950488;16
10;1100;1100;99.9365;100;1;100;1.0;1.0;1.0;0.17301110617509563;1;ea.p.v.jump-HoD;pso;maximize;0.17301110617509563;16
0;100;100;9.1319;100;1;100;1.0;1.0;1.0;0.31804222047855135;2;ea.p.v.jump-HoD;pso;maximize;0.31804222047855135;16
5;600;600;55.9088;100;1;100;1.0;1.0;1.0;0.1530775427458253;2;ea.p.v.jump-HoD;pso;maximize;0.1530775427458253;16
10;1100;1100;101.5208;100;1;100;1.0;1.0;1.0;0.1530775427458253;2;ea.p.v.jump-HoD;pso;maximize;0.1530775427458253;16
0;100;100;9.36;100;1;100;1.0;1.0;1.0;0.25951050902996653;3;ea.p.v.jump-HoD;pso;maximize;0.25951050902996653;16
5;600;600;55.82;100;1;100;1.0;1.0;1.0;0.1598576164063119;3;ea.p.v.jump-HoD;pso;maximize;0.1598576164063119;16
10;1100;1100;101.4403;100;1;100;1.0;1.0;1.0;0.1598576164063119;3;ea.p.v.jump-HoD;pso;maximize;0.1598576164063119;16
0;30;30;3.0074;30;1;30;1.0;1.0;1.0;0.2514800986658552;1;ea.p.v.jump-HoD;es-0.02;maximize;0.2514800986658552;16
5;180;180;16.6314;30;1;30;1.0;1.0;1.0;0.2514800986658552;1;ea.p.v.jump-HoD;es-0.02;maximize;0.2514800986658552;16
10;330;330;30.7245;30;1;30;1.0;1.0;1.0;0.18542241644522495;1;ea.p.v.jump-HoD;es-0.02;maximize;0.18542241644522495;16
15;480;480;44.1376;30;1;30;1.0;1.0;1.0;0.1761957983619311;1;ea.p.v.jump-HoD;es-0.02;maximize;0.1761957983619311;16
20;630;630;57.9016;30;1;30;1.0;1.0;1.0;0.17203585597550441;1;ea.p.v.jump-HoD;es-0.02;maximize;0.17203585597550441;16
25;780;780;72.2943;30;1;30;1.0;1.0;1.0;0.17203585597550441;1;ea.p.v.jump-HoD;es-0.02;maximize;0.17203585597550441;16
30;930;930;85.7373;30;1;30;1.0;1.0;1.0;0.17203585597550441;1;ea.p.v.jump-HoD;es-0.02;maximize;0.17203585597550441;16
35;1080;1080;99.4076;30;1;30;1.0;1.0;1.0;0.16326594171829067;1;ea.p.v.jump-HoD;es-0.02;maximize;0.16326594171829067;16
40;1230;1230;111.8686;30;1;30;1.0;1.0;1.0;0.16269434620585033;1;ea.p.v.jump-HoD;es-0.02;maximize;0.16269434620585033;16
45;1380;1380;125.5247;30;1;30;1.0;1.0;1.0;0.15533252036068146;1;ea.p.v.jump-HoD;es-0.02;maximize;0.15533252036068146;16
0;30;30;2.9762;30;1;30;1.0;1.0;1.0;0.3629309241486065;2;ea.p.v.jump-HoD;es-0.02;maximize;0.3629309241486065;16
5;180;180;16.4459;30;1;30;1.0;1.0;1.0;0.3306296557075816;2;ea.p.v.jump-HoD;es-0.02;maximize;0.3306296557075816;16
10;330;330;30.0657;30;1;30;1.0;1.0;1.0;0.24355436514209505;2;ea.p.v.jump-HoD;es-0.02;maximize;0.24355436514209505;16
15;480;480;44.4099;30;1;30;1.0;1.0;1.0;0.21687530455870907;2;ea.p.v.jump-HoD;es-0.02;maximize;0.21687530455870907;16
20;630;630;58.1716;30;1;30;1.0;1.0;1.0;0.19501773627347152;2;ea.p.v.jump-HoD;es-0.02;maximize;0.19501773627347152;16
25;780;780;71.4367;30;1;30;1.0;1.0;1.0;0.17896387203859354;2;ea.p.v.jump-HoD;es-0.02;maximize;0.17896387203859354;16
30;930;930;84.8399;30;1;30;1.0;1.0;1.0;0.16847047376498692;2;ea.p.v.jump-HoD;es-0.02;maximize;0.16847047376498692;16
35;1080;1080;98.0211;30;1;30;1.0;1.0;1.0;0.16847047376498692;2;ea.p.v.jump-HoD;es-0.02;maximize;0.16847047376498692;16
40;1230;1230;112.1277;30;1;30;1.0;1.0;1.0;0.16086049667117397;2;ea.p.v.jump-HoD;es-0.02;maximize;0.16086049667117397;16
45;1380;1380;126.0333;30;1;30;1.0;1.0;1.0;0.16086049667117397;2;ea.p.v.jump-HoD;es-0.02;maximize;0.16086049667117397;16
0;30;30;2.9323;30;1;30;1.0;1.0;1.0;0.37300284480323165;3;ea.p.v.jump-HoD;es-0.02;maximize;0.37300284480323165;16
5;180;180;16.7237;30;1;30;1.0;1.0;1.0;0.33667401934660557;3;ea.p.v.jump-HoD;es-0.02;maximize;0.33667401934660557;16
10;330;330;30.0044;30;1;30;1.0;1.0;1.0;0.2363234575332096;3;ea.p.v.jump-HoD;es-0.02;maximize;0.2363234575332096;16
15;480;480;43.4827;30;1;30;1.0;1.0;1.0;0.1875867522372281;3;ea.p.v.jump-HoD;es-0.02;maximize;0.1875867522372281;16
20;630;630;56.2644;30;1;30;1.0;1.0;1.0;0.17888812027497147;3;ea.p.v.jump-HoD;es-0.02;maximize;0.17888812027497147;16
25;780;780;70.2592;30;1;30;1.0;1.0;1.0;0.17217001395938136;3;ea.p.v.jump-HoD;es-0.02;maximize;0.17217001395938136;16
30;930;930;84.4041;30;1;30;1.0;1.0;1.0;0.168943401824162;3;ea.p.v.jump-HoD;es-0.02;maximize;0.168943401824162;16
35;1080;1080;98.5329;30;1;30;1.0;1.0;1.0;0.168943401824162;3;ea.p.v.jump-HoD;es-0.02;maximize;0.168943401824162;16
40;1230;1230;111.7292;30;1;30;1.0;1.0;1.0;0.16066047451384735;3;ea.p.v.jump-HoD;es-0.02;maximize;0.16066047451384735;16
45;1380;1380;124.5534;30;1;30;1.0;1.0;1.0;0.16066047451384735;3;ea.p.v.jump-HoD;es-0.02;maximize;0.16066047451384735;16
0;30;30;2.9244;30;1;30;1.0;1.0;1.0;0.2514800986658552;1;ea.p.v.jump-HoD;es-0.25;maximize;0.2514800986658552;16
5;180;180;16.5088;30;1;30;1.0;1.0;1.0;0.245253460597171;1;ea.p.v.jump-HoD;es-0.25;maximize;0.245253460597171;16
10;330;330;30.0296;30;1;30;1.0;1.0;1.0;0.18701516700724263;1;ea.p.v.jump-HoD;es-0.25;maximize;0.18701516700724263;16
15;480;480;43.0499;30;1;30;1.0;1.0;1.0;0.18701516700724263;1;ea.p.v.jump-HoD;es-0.25;maximize;0.18701516700724263;16
20;630;630;56.4842;30;1;30;1.0;1.0;1.0;0.18602303168802892;1;ea.p.v.jump-HoD;es-0.25;maximize;0.18602303168802892;16
25;780;780;70.4593;30;1;30;1.0;1.0;1.0;0.1779477797551665;1;ea.p.v.jump-HoD;es-0.25;maximize;0.1779477797551665;16
30;930;930;84.5064;30;1;30;1.0;1.0;1.0;0.1704002923040555;1;ea.p.v.jump-HoD;es-0.25;maximize;0.1704002923040555;16
35;1080;1080;98.2374;30;1;30;1.0;1.0;1.0;0.1704002923040555;1;ea.p.v.jump-HoD;es-0.25;maximize;0.1704002923040555;16
40;1230;1230;111.3198;30;1;30;1.0;1.0;1.0;0.1704002923040555;1;ea.p.v.jump-HoD;es-0.25;maximize;0.1704002923040555;16
45;1380;1380;124.1742;30;1;30;1.0;1.0;1.0;0.1549100453327652;1;ea.p.v.jump-HoD;es-0.25;maximize;0.1549100453327652;16
0;30;30;2.8012;30;1;30;1.0;1.0;1.0;0.3629309241486065;2;ea.p.v.jump-HoD;es-0.25;maximize;0.3629309241486065;16
5;180;180;16.936;30;1;30;1.0;1.0;1.0;0.21967313320472304;2;ea.p.v.jump-HoD;es-0.25;maximize;0.21967313320472304;16
10;330;330;30.1843;30;1;30;1.0;1.0;1.0;0.18448550197886449;2;ea.p.v.jump-HoD;es-0.25;maximize;0.18448550197886449;16
15;480;480;43.2651;30;1;30;1.0;1.0;1.0;0.18111310016225746;2;ea.p.v.jump-HoD;es-0.25;maximize;0.18111310016225746;16
20;630;630;56.2804;30;1;30;1.0;1.0;1.0;0.17535997781251877;2;ea.p.v.jump-HoD;es-0.25;maximize;0.17535997781251877;16
25;780;780;69.8946;30;1;30;1.0;1.0;1.0;0.17535997781251877;2;ea.p.v.jump-HoD;es-0.25;maximize;0.17535997781251877;16
30;930;930;83.6243;30;1;30;1.0;1.0;1.0;0.17535997781251877;2;ea.p.v.jump-HoD;es-0.25;maximize;0.17535997781251877;16
35;1080;1080;97.0243;30;1;30;1.0;1.0;1.0;0.17535997781251877;2;ea.p.v.jump-HoD;es-0.25;maximize;0.17535997781251877;16
40;1230;1230;110.3645;30;1;30;1.0;1.0;1.0;0.17273888601971432;2;ea.p.v.jump-HoD;es-0.25;maximize;0.17273888601971432;16
45;1380;1380;123.7541;30;1;30;1.0;1.0;1.0;0.17273888601971432;2;ea.p.v.jump-HoD;es-0.25;maximize;0.17273888601971432;16
0;30;30;2.6903;30;1;30;1.0;1.0;1.0;0.37300284480323165;3;ea.p.v.jump-HoD;es-0.25;maximize;0.37300284480323165;16
5;180;180;15.7954;30;1;30;1.0;1.0;1.0;0.23662940750850914;3;ea.p.v.jump-HoD;es-0.25;maximize;0.23662940750850914;16
10;330;330;28.4685;30;1;30;1.0;1.0;1.0;0.17160604934214674;3;ea.p.v.jump-HoD;es-0.25;maximize;0.17160604934214674;16
15;480;480;42.052;30;1;30;1.0;1.0;1.0;0.17160604934214674;3;ea.p.v.jump-HoD;es-0.25;maximize;0.17160604934214674;16
20;630;630;55.6881;30;1;30;1.0;1.0;1.0;0.17160604934214674;3;ea.p.v.jump-HoD;es-0.25;maximize;0.17160604934214674;16
25;780;780;69.088;30;1;30;1.0;1.0;1.0;0.17160604934214674;3;ea.p.v.jump-HoD;es-0.25;maximize;0.17160604934214674;16
30;930;930;82.9282;30;1;30;1.0;1.0;1.0;0.17160604934214674;3;ea.p.v.jump-HoD;es-0.25;maximize;0.17160604934214674;16
35;1080;1080;95.9424;30;1;30;1.0;1.0;1.0;0.16654691348018047;3;ea.p.v.jump-HoD;es-0.25;maximize;0.16654691348018047;16
40;1230;1230;109.6844;30;1;30;1.0;1.0;1.0;0.16654691348018047;3;ea.p.v.jump-HoD;es-0.25;maximize;0.16654691348018047;16
45;1380;1380;124.0404;30;1;30;1.0;1.0;1.0;0.16654691348018047;3;ea.p.v.jump-HoD;es-0.25;maximize;0.16654691348018047;16
0;30;30;2.5919;30;1;30;1.0;1.0;1.0;0.2514800986658552;1;ea.p.v.jump-HoD;es-0.5;maximize;0.2514800986658552;16
5;180;180;15.9457;30;1;30;1.0;1.0;1.0;0.2040019729300313;1;ea.p.v.jump-HoD;es-0.5;maximize;0.2040019729300313;16
10;330;330;29.6406;30;1;30;1.0;1.0;1.0;0.2040019729300313;1;ea.p.v.jump-HoD;es-0.5;maximize;0.2040019729300313;16
15;480;480;43.3929;30;1;30;1.0;1.0;1.0;0.19409050732393873;1;ea.p.v.jump-HoD;es-0.5;maximize;0.19409050732393873;16
20;630;630;56.3619;30;1;30;1.0;1.0;1.0;0.19409050732393873;1;ea.p.v.jump-HoD;es-0.5;maximize;0.19409050732393873;16
25;780;780;70.6952;30;1;30;1.0;1.0;1.0;0.19409050732393873;1;ea.p.v.jump-HoD;es-0.5;maximize;0.19409050732393873;16
30;930;930;84.6718;30;1;30;1.0;1.0;1.0;0.1850528367348463;1;ea.p.v.jump-HoD;es-0.5;maximize;0.1850528367348463;16
35;1080;1080;99.9718;30;1;30;1.0;1.0;1.0;0.17594125141490524;1;ea.p.v.jump-HoD;es-0.5;maximize;0.17594125141490524;16
40;1230;1230;113.9965;30;1;30;1.0;1.0;1.0;0.17594125141490524;1;ea.p.v.jump-HoD;es-0.5;maximize;0.17594125141490524;16
45;1380;1380;127.7421;30;1;30;1.0;1.0;1.0;0.1687940508541934;1;ea.p.v.jump-HoD;es-0.5;maximize;0.1687940508541934;16
0;30;30;2.5878;30;1;30;1.0;1.0;1.0;0.3629309241486065;2;ea.p.v.jump-HoD;es-0.5;maximize;0.3629309241486065;16
5;180;180;16.091;30;1;30;1.0;1.0;1.0;0.24321134971704428;2;ea.p.v.jump-HoD;es-0.5;maximize;0.24321134971704428;16
10;330;330;29.5719;30;1;30;1.0;1.0;1.0;0.2079808731180759;2;ea.p.v.jump-HoD;es-0.5;maximize;0.2079808731180759;16
15;480;480;43.2309;30;1;30;1.0;1.0;1.0;0.17575381727457295;2;ea.p.v.jump-HoD;es-0.5;maximize;0.17575381727457295;16
20;630;630;56.4751;30;1;30;1.0;1.0;1.0;0.17575381727457295;2;ea.p.v.jump-HoD;es-0.5;maximize;0.17575381727457295;16
25;780;780;70.631;30;1;30;1.0;1.0;1.0;0.17575381727457295;2;ea.p.v.jump-HoD;es-0.5;maximize;0.17575381727457295;16
30;930;930;85.1909;30;1;30;1.0;1.0;1.0;0.17575381727457295;2;ea.p.v.jump-HoD;es-0.5;maximize;0.17575381727457295;16
35;1080;1080;100.3346;30;1;30;1.0;1.0;1.0;0.17575381727457295;2;ea.p.v.jump-HoD;es-0.5;maximize;0.17575381727457295;16
40;1230;1230;114.0447;30;1;30;1.0;1.0;1.0;0.17575381727457295;2;ea.p.v.jump-HoD;es-0.5;maximize;0.17575381727457295;16
45;1380;1380;127.5821;30;1;30;1.0;1.0;1.0;0.1447425603459045;2;ea.p.v.jump-HoD;es-0.5;maximize;0.1447425603459045;16
0;30;30;3.0075;30;1;30;1.0;1.0;1.0;0.37300284480323165;3;ea.p.v.jump-HoD;es-0.5;maximize;0.37300284480323165;16
5;180;180;17.5676;30;1;30;1.0;1.0;1.0;0.22749067101358156;3;ea.p.v.jump-HoD;es-0.5;maximize;0.22749067101358156;16
10;330;330;32.5747;30;1;30;1.0;1.0;1.0;0.2047242642359448;3;ea.p.v.jump-HoD;es-0.5;maximize;0.2047242642359448;16
15;480;480;45.8465;30;1;30;1.0;1.0;1.0;0.2047242642359448;3;ea.p.v.jump-HoD;es-0.5;maximize;0.2047242642359448;16
20;630;630;59.7073;30;1;30;1.0;1.0;1.0;0.19669049362740365;3;ea.p.v.jump-HoD;es-0.5;maximize;0.19669049362740365;16
25;780;780;74.0132;30;1;30;1.0;1.0;1.0;0.1965159404551471;3;ea.p.v.jump-HoD;es-0.5;maximize;0.1965159404551471;16
30;930;930;88.2113;30;1;30;1.0;1.0;1.0;0.181679643073815;3;ea.p.v.jump-HoD;es-0.5;maximize;0.181679643073815;16
35;1080;1080;101.9872;30;1;30;1.0;1.0;1.0;0.181679643073815;3;ea.p.v.jump-HoD;es-0.5;maximize;0.181679643073815;16
40;1230;1230;115.7673;30;1;30;1.0;1.0;1.0;0.17459229103773866;3;ea.p.v.jump-HoD;es-0.5;maximize;0.17459229103773866;16
45;1380;1380;129.4301;30;1;30;1.0;1.0;1.0;0.17459229103773866;3;ea.p.v.jump-HoD;es-0.5;maximize;0.17459229103773866;16
0;100;100;9.6457;100;1;100;1.0;1.0;1.0;0.2514800986658552;1;ea.p.v.jump-HoD;ga-0.02;maximize;0.2514800986658552;16
5;600;600;56.1295;100;1;100;1.0;1.0;1.0;0.20185451627459683;1;ea.p.v.jump-HoD;ga-0.02;maximize;0.20185451627459683;16
10;1100;1100;102.349;100;1;100;1.0;1.0;1.0;0.1828081914182924;1;ea.p.v.jump-HoD;ga-0.02;maximize;0.1828081914182924;16
0;100;100;9.6278;100;1;100;1.0;1.0;1.0;0.31804222047855135;2;ea.p.v.jump-HoD;ga-0.02;maximize;0.31804222047855135;16
5;600;600;55.7659;100;1;100;1.0;1.0;1.0;0.1838498986187007;2;ea.p.v.jump-HoD;ga-0.02;maximize;0.1838498986187007;16
10;1100;1100;101.3651;100;1;100;1.0;1.0;1.0;0.1728193479705371;2;ea.p.v.jump-HoD;ga-0.02;maximize;0.1728193479705371;16
0;100;100;9.4524;100;1;100;1.0;1.0;1.0;0.25951050902996653;3;ea.p.v.jump-HoD;ga-0.02;maximize;0.25951050902996653;16
5;600;600;55.6121;100;1;100;1.0;1.0;1.0;0.18576038817587381;3;ea.p.v.jump-HoD;ga-0.02;maximize;0.18576038817587381;16
10;1100;1100;101.0537;100;1;100;1.0;1.0;1.0;0.16519371821822526;3;ea.p.v.jump-HoD;ga-0.02;maximize;0.16519371821822526;16
0;100;100;8.7248;100;1;100;1.0;1.0;1.0;0.2514800986658552;1;ea.p.v.jump-HoD;ga-0.25;maximize;0.2514800986658552;16
5;600;600;54.3784;100;1;100;1.0;1.0;1.0;0.1819533245823144;1;ea.p.v.jump-HoD;ga-0.25;maximize;0.1819533245823144;16
10;1100;1100;102.1405;100;1;100;1.0;1.0;1.0;0.1819533245823144;1;ea.p.v.jump-HoD;ga-0.25;maximize;0.1819533245823144;16
0;100;100;8.9429;100;1;100;1.0;1.0;1.0;0.31804222047855135;2;ea.p.v.jump-HoD;ga-0.25;maximize;0.31804222047855135;16
5;600;600;54.9628;100;1;100;1.0;1.0;1.0;0.22101355786008314;2;ea.p.v.jump-HoD;ga-0.25;maximize;0.22101355786008314;16
10;1100;1100;101.8181;100;1;100;1.0;1.0;1.0;0.171243933074962;2;ea.p.v.jump-HoD;ga-0.25;maximize;0.171243933074962;16
0;100;100;9.3768;100;1;100;1.0;1.0;1.0;0.25951050902996653;3;ea.p.v.jump-HoD;ga-0.25;maximize;0.25951050902996653;16
